tensor,layer_id,expert_id,projection,channel_axis,chunk_id,chunk_start,chunk_end,chunk_size,chunk_instruct_norm,chunk_delta_norm,chunk_relative_delta,chunk_cosine,chunk_delta_energy_share,chunk_relative_delta_excess
model.layers.2.mlp.experts.92.up_proj.weight,2,92,up_proj,0,7,672,768,96,6.259818642521192,8.596260730536462,1.373244373590071,0.04103367753472144,0.12999106323410106,-0.006312976399155845
model.layers.15.mlp.experts.126.up_proj.weight,15,126,up_proj,0,5,480,576,96,9.24146598779196,12.690142577131656,1.3731741905337769,0.02773221333570126,0.12507698577555063,0.0024320898734970786
model.layers.15.mlp.experts.126.up_proj.weight,15,126,up_proj,0,6,576,672,96,9.250254859506322,12.701027559777152,1.3730462298262553,0.028046026997573217,0.12529164762169417,0.0023041291659755547
model.layers.15.mlp.experts.110.up_proj.weight,15,110,up_proj,0,2,192,288,96,9.433568678796913,12.952629641274525,1.3730360251033236,0.04355021874835642,0.1243607110360044,-0.002819057551693316
model.layers.20.mlp.experts.124.gate_proj.weight,20,124,gate_proj,0,2,192,288,96,9.505993207463993,13.050849062604426,1.3729074677180555,0.06427260088454594,0.1255497357678093,0.0009551490688231024
model.layers.18.mlp.experts.98.up_proj.weight,18,98,up_proj,0,4,384,480,96,9.049825289393972,12.423452140445404,1.3727836442329098,0.12626202911569798,0.12555530001692117,-0.0008053261325196015
model.layers.16.mlp.experts.91.gate_proj.weight,16,91,gate_proj,0,6,576,672,96,9.53203682075077,13.084903760475216,1.3727290406589734,0.044459942473642614,0.12534100150131364,0.002675944636603589
model.layers.20.mlp.experts.124.down_proj.weight,20,124,down_proj,1,0,0,96,96,9.421285886044538,12.93232601477181,1.372671010220385,0.08756210003670421,0.1252525031823446,0.0008726593139185557
model.layers.15.mlp.experts.110.gate_proj.weight,15,110,gate_proj,0,6,576,672,96,9.492179060567237,13.02818822225455,1.3725181688129688,0.04790196893849113,0.12598255517485327,0.00620319136771319
model.layers.15.mlp.experts.110.up_proj.weight,15,110,up_proj,0,5,480,576,96,9.463810302638992,12.983113398584633,1.371869572973613,0.04723537096441611,0.12494676079415568,-0.003985509681403876
model.layers.5.mlp.experts.4.gate_proj.weight,5,4,gate_proj,0,5,480,576,96,6.937332563699482,9.51622150223961,1.371740710836685,0.0019846912636501996,0.12657138289543074,0.007441609266563454
model.layers.18.mlp.experts.98.gate_proj.weight,18,98,gate_proj,0,3,288,384,96,8.812692193715373,12.087400045839637,1.3715899500563027,0.07538395478468432,0.12407369292040471,0.004569416838905438
model.layers.5.mlp.experts.4.gate_proj.weight,5,4,gate_proj,0,6,576,672,96,6.857176826029609,9.403292675811631,1.371306722048796,0.004446681777161066,0.1235851667733293,0.007007620478674426
model.layers.17.mlp.experts.1.gate_proj.weight,17,1,gate_proj,0,6,576,672,96,8.007150315609032,10.979829501581026,1.3712530761633253,0.006314854814643499,0.12587837468810023,0.005716443439282903
model.layers.18.mlp.experts.98.gate_proj.weight,18,98,gate_proj,0,4,384,480,96,8.870670605826277,12.16360086632064,1.3712154815366,0.08906652804697156,0.1256429830120107,0.0041949483192027515
model.layers.5.mlp.experts.4.up_proj.weight,5,4,up_proj,0,2,192,288,96,6.939679877293794,9.514370138676663,1.3710099466989965,0.0024041753434162778,0.12466526002820394,0.0049366801357304535
model.layers.20.mlp.experts.124.gate_proj.weight,20,124,gate_proj,0,4,384,480,96,9.520886399491975,13.05322111284791,1.3710090179780337,0.0617606019490629,0.1255953783683857,-0.0009433006711987435
model.layers.20.mlp.experts.124.down_proj.weight,20,124,down_proj,1,6,576,672,96,9.41169251806961,12.903424043670782,1.3709993201432535,0.09158983178198639,0.1246932845123946,-0.0007990307632128602
model.layers.16.mlp.experts.91.gate_proj.weight,16,91,gate_proj,0,4,384,480,96,9.533364183424894,13.06750217283737,1.3707125754785574,0.05388367911443397,0.1250078416829011,0.0006594794561876061
model.layers.18.mlp.experts.98.gate_proj.weight,18,98,gate_proj,0,1,96,192,96,8.870175621934711,12.157661414889853,1.3706224017510595,0.08152993295742561,0.12552031075279171,0.003601868533662289
model.layers.15.mlp.experts.126.gate_proj.weight,15,126,gate_proj,0,0,0,96,96,9.229869485678346,12.648895311935533,1.3704305712623959,0.039466030727176145,0.12380825116685824,0.002344776089613587
model.layers.16.mlp.experts.39.up_proj.weight,16,39,up_proj,0,6,576,672,96,9.334028308970154,12.79051861079166,1.3703106726706369,0.030824738764800592,0.12568645338630174,0.00655884877920121
model.layers.17.mlp.experts.1.gate_proj.weight,17,1,gate_proj,0,7,672,768,96,7.989221225641228,10.947620875424544,1.3702988772282834,0.003150421373389444,0.1251409455878813,0.004762244504241009
model.layers.20.mlp.experts.124.gate_proj.weight,20,124,gate_proj,0,1,96,192,96,9.496564545096279,13.011829569289416,1.3701617577072445,0.06386213922026852,0.12480011960205951,-0.0017905609419879287
model.layers.5.mlp.experts.4.up_proj.weight,5,4,up_proj,0,6,576,672,96,6.935176700906959,9.501927230501716,1.3701060031043024,-0.000462822814370134,0.12433939840400722,0.004032736541036419
model.layers.16.mlp.experts.91.up_proj.weight,16,91,up_proj,0,0,0,96,96,9.484100287542311,12.992840482688678,1.3699602586188608,0.05047250818792852,0.12392275108312953,-0.009337829424369115
model.layers.15.mlp.experts.126.gate_proj.weight,15,126,gate_proj,0,6,576,672,96,9.309405126199575,12.752514759467235,1.3698528087017798,0.034061461387057554,0.12584502820759558,0.001767013528997552
model.layers.20.mlp.experts.124.gate_proj.weight,20,124,gate_proj,0,5,480,576,96,9.495901327878707,13.007714550119204,1.3698241063152456,0.06582918880140638,0.12472119546991453,-0.0021282123339867454
model.layers.5.mlp.experts.4.gate_proj.weight,5,4,gate_proj,0,2,192,288,96,6.919938688502718,9.477812304874252,1.3696381906708752,0.0011165864796970073,0.1255517146864639,0.005339089100753647
model.layers.17.mlp.experts.1.gate_proj.weight,17,1,gate_proj,0,1,96,192,96,7.973640885731522,10.920815958132719,1.3696147236421239,0.008504653843908574,0.12452888819749544,0.004078090918081534
model.layers.15.mlp.experts.110.down_proj.weight,15,110,down_proj,1,7,672,768,96,9.593296698879607,13.135420087087349,1.3692290043131288,0.04394361209286661,0.12511945927394785,0.005380012034334802
model.layers.15.mlp.experts.126.up_proj.weight,15,126,up_proj,0,4,384,480,96,9.263265222402218,12.681390804225385,1.368997918094453,0.033395983220758624,0.12490452626110901,-0.0017441825658268684
model.layers.18.mlp.experts.98.gate_proj.weight,18,98,gate_proj,0,7,672,768,96,8.905987866208154,12.188296248027758,1.368550735878904,0.07864823432656896,0.12615367901711674,0.0015302026615067188
model.layers.15.mlp.experts.126.up_proj.weight,15,126,up_proj,0,1,96,192,96,9.2407733160971,12.645604608636502,1.368457398106315,0.03582958168875801,0.12420057335440772,-0.0022847025539647348
model.layers.15.mlp.experts.110.gate_proj.weight,15,110,gate_proj,0,7,672,768,96,9.498257929037484,12.99625518854494,1.3682777711072254,0.05079773712895691,0.12536572729763543,0.0019627936619697195
model.layers.18.mlp.experts.98.up_proj.weight,18,98,up_proj,0,1,96,192,96,9.042192106903311,12.370327770729174,1.3680673474394534,0.12771377093984504,0.12448381278604108,-0.005521622925976022
model.layers.20.mlp.experts.124.down_proj.weight,20,124,down_proj,1,5,480,576,96,9.409814913122295,12.873082286639582,1.3680484053610498,0.09328359591179346,0.12410755392250256,-0.003749945545416633
model.layers.17.mlp.experts.1.gate_proj.weight,17,1,gate_proj,0,5,480,576,96,7.987455785208097,10.926419470991158,1.3679474121441402,0.004462154309065561,0.12465671349016168,0.0024107794200978194
model.layers.16.mlp.experts.91.down_proj.weight,16,91,down_proj,1,6,576,672,96,9.636049739900876,13.180009350693762,1.3677813737426123,0.05044414644450773,0.12521916922741735,-0.0007567956020968492
model.layers.17.mlp.experts.1.gate_proj.weight,17,1,gate_proj,0,0,0,96,96,7.989983964314321,10.928447704879282,1.3677684152670426,0.005594568800930738,0.12470299698451483,0.0022317825430002713
model.layers.20.mlp.experts.124.gate_proj.weight,20,124,gate_proj,0,6,576,672,96,9.49912298069373,12.9924241512948,1.3677498625610962,0.07115386731685795,0.12442815152821504,-0.004202456088136186
model.layers.2.mlp.experts.92.up_proj.weight,2,92,up_proj,0,1,96,192,96,6.084534234783139,8.320431703958297,1.3674722473239316,0.050503421755233875,0.12178282869711649,-0.012085102665295278
model.layers.5.mlp.experts.4.up_proj.weight,5,4,up_proj,0,0,0,96,96,7.113263016519739,9.725825539977675,1.3672804614971439,0.0030073568901974727,0.13026816980628853,0.0012071949338778865
model.layers.15.mlp.experts.126.gate_proj.weight,15,126,gate_proj,0,1,96,192,96,9.247127602476587,12.642996774168719,1.3672350288302113,0.043424398890303674,0.12369280750945583,-0.0008507663425709744
model.layers.17.mlp.experts.75.up_proj.weight,17,75,up_proj,0,4,384,480,96,9.722109296839216,13.291143488776946,1.3671049237327613,0.04920379761042476,0.1254612182629601,0.004156260208579621
model.layers.16.mlp.experts.27.up_proj.weight,16,27,up_proj,0,2,192,288,96,9.666348112272635,13.21462378345601,1.3670750970243248,0.043408974278210756,0.12602624270600354,0.003050160825283532
model.layers.15.mlp.experts.110.down_proj.weight,15,110,down_proj,1,6,576,672,96,9.604505641910379,13.129371714264476,1.3670013016571028,0.04826139361501697,0.12500426007970267,0.003152309378308793
model.layers.15.mlp.experts.110.gate_proj.weight,15,110,gate_proj,0,0,0,96,96,9.49267295569325,12.974755057373073,1.3668178728933706,0.05472778437334892,0.12495127713258926,0.0005028954481149928
model.layers.15.mlp.experts.110.gate_proj.weight,15,110,gate_proj,0,3,288,384,96,9.49094843057407,12.971467618121272,1.3667198502875733,0.05151096363563681,0.12488796685159761,0.0004048728423176051
model.layers.16.mlp.experts.39.up_proj.weight,16,39,up_proj,0,4,384,480,96,9.333925319244544,12.756415454739088,1.3666721147252063,0.03747379739788206,0.1250171153225746,0.0029202908337706557
model.layers.17.mlp.experts.75.up_proj.weight,17,75,up_proj,0,3,288,384,96,9.714967439275924,13.276527768027124,1.3666054828297656,0.04947741066246957,0.12518544095196837,0.003656819305583925
model.layers.15.mlp.experts.110.down_proj.weight,15,110,down_proj,1,4,384,480,96,9.594993287084636,13.110951489125238,1.3664367547576366,0.04829554674131278,0.12465374957388138,0.0025877624788426257
model.layers.16.mlp.experts.91.down_proj.weight,16,91,down_proj,1,4,384,480,96,9.627677644107516,13.153144234253281,1.3661803729275748,0.058345762772496666,0.1247092152531751,-0.0023577964171344057
model.layers.15.mlp.experts.110.down_proj.weight,15,110,down_proj,1,0,0,96,96,9.601727775225209,13.11697927358551,1.3661061405459238,0.047367647417479994,0.12476839551102234,0.0022571482671298604
model.layers.5.mlp.experts.4.up_proj.weight,5,4,up_proj,0,7,672,768,96,6.836155688482231,9.337758059938022,1.3659370098417403,-0.0007301157627479913,0.12007997699572856,-0.00013625672152572932
model.layers.16.mlp.experts.27.up_proj.weight,16,27,up_proj,0,1,96,192,96,9.638441731991541,13.164883134658611,1.3658725653714585,0.046943572504386855,0.12507928735817694,0.001847629172417209
model.layers.18.mlp.experts.98.gate_proj.weight,18,98,gate_proj,0,2,192,288,96,8.906043977194951,12.164213656133729,1.3658380406925603,0.07655543080170096,0.12565564286172626,-0.0011824925248369311
model.layers.18.mlp.experts.98.gate_proj.weight,18,98,gate_proj,0,6,576,672,96,8.888788821398885,12.140501829330152,1.3658218316654218,0.08420232606628218,0.12516623665506713,-0.001198701551975434
model.layers.15.mlp.experts.126.down_proj.weight,15,126,down_proj,1,7,672,768,96,9.36384305195576,12.789310664971598,1.3658185633835869,0.0500519849176987,0.12467408742151906,-0.010112168242695674
model.layers.19.mlp.experts.56.up_proj.weight,19,56,up_proj,0,2,192,288,96,8.389817523995234,11.45774974839628,1.3656732957095468,0.0856108658685807,0.1259264636832325,0.011859986331656414
model.layers.17.mlp.experts.118.up_proj.weight,17,118,up_proj,0,3,288,384,96,9.394111379650619,12.829123529004658,1.3656558891557227,0.048872123335841997,0.12569118683474068,0.0062770958390898635
model.layers.16.mlp.experts.39.up_proj.weight,16,39,up_proj,0,0,0,96,96,9.335871714595628,12.748970738173828,1.3655897518645408,0.03805308066677173,0.12487123650468537,0.0018379279731051135
model.layers.16.mlp.experts.27.up_proj.weight,16,27,up_proj,0,7,672,768,96,9.664608791148119,13.197700785753307,1.3655700992099309,0.04481376400990377,0.12570366429168728,0.001545163010889583
model.layers.15.mlp.experts.126.gate_proj.weight,15,126,gate_proj,0,4,384,480,96,9.327507471446099,12.735842754754321,1.365406867133799,0.03879042580887075,0.12551619621260732,-0.002678928038983175
model.layers.18.mlp.experts.98.up_proj.weight,18,98,up_proj,0,5,480,576,96,9.105798035390864,12.432057172174948,1.3652902385772392,0.12204372927535036,0.1257292905466329,-0.008298731788190183
model.layers.17.mlp.experts.1.up_proj.weight,17,1,up_proj,0,0,0,96,96,8.101158963401037,11.059290878437311,1.3651492247467747,-8.080065605769652e-05,0.12546806504251554,0.003737918141800911
model.layers.15.mlp.experts.126.up_proj.weight,15,126,up_proj,0,3,288,384,96,9.303565738426249,12.700151721919138,1.3650843213225299,0.037203570423166674,0.12527436848672607,-0.005657779337749913
model.layers.15.mlp.experts.110.gate_proj.weight,15,110,gate_proj,0,1,96,192,96,9.525037197731255,13.001704177662154,1.3650029819053093,0.05190649043631169,0.12547087446198718,-0.0013119955399463201
model.layers.5.mlp.experts.4.up_proj.weight,5,4,up_proj,0,1,96,192,96,6.944021098478409,9.478233297039353,1.364948804535782,-0.0005216812686884135,0.12372006799070112,-0.0011244620274839523
model.layers.17.mlp.experts.75.gate_proj.weight,17,75,gate_proj,0,3,288,384,96,9.73231232221855,13.283942741732403,1.3649318170159415,0.05947836557191685,0.12563647755221338,0.0037565166611430723
model.layers.16.mlp.experts.39.up_proj.weight,16,39,up_proj,0,2,192,288,96,9.364073222138448,12.781075100996187,1.3649055061614959,0.03736136071096334,0.12550092797872262,0.0011536822700601856
model.layers.16.mlp.experts.91.up_proj.weight,16,91,up_proj,0,7,672,768,96,9.51072529141956,12.981168165027018,1.3648978145482178,0.05595293607610459,0.12370019528545971,-0.014400273495012161
model.layers.17.mlp.experts.75.up_proj.weight,17,75,up_proj,0,0,0,96,96,9.724231413058156,13.27079149336435,1.364713665240803,0.05007241736512284,0.12507728873711071,0.0017650017166213061
model.layers.5.mlp.experts.4.up_proj.weight,5,4,up_proj,0,5,480,576,96,7.034580916750934,9.60004469543225,1.3646931933887296,0.0011568476215773748,0.12692052842916246,-0.001380073174536367
model.layers.29.mlp.experts.122.gate_proj.weight,29,122,gate_proj,0,7,672,768,96,7.913885357485033,10.799860805038328,1.3646723849523181,0.055345788206450905,0.12665928840614263,0.014473847754046476
model.layers.18.mlp.experts.98.down_proj.weight,18,98,down_proj,1,7,672,768,96,8.912300062678913,12.161371480997861,1.3645603711128105,0.12650257727284,0.12434679071634853,0.0101626768838603
model.layers.17.mlp.experts.1.gate_proj.weight,17,1,gate_proj,0,2,192,288,96,7.994126309387378,10.908233025082119,1.3645309822378902,0.008316171724903114,0.12424208985606645,-0.0010056504861521987
model.layers.20.mlp.experts.124.down_proj.weight,20,124,down_proj,1,4,384,480,96,9.518694503131472,12.987515249968489,1.364421901101652,0.0897257787151149,0.12632382472658896,-0.007376449804814333
model.layers.15.mlp.experts.110.gate_proj.weight,15,110,gate_proj,0,5,480,576,96,9.494858002688137,12.95498257375625,1.3644208865565448,0.056203620895802726,0.1245707359087397,-0.001894090888710842
model.layers.16.mlp.experts.39.gate_proj.weight,16,39,gate_proj,0,0,0,96,96,9.355098912966486,12.763794860013837,1.3643677077879723,0.046733579556034466,0.12538491219360867,0.007811072087710924
model.layers.16.mlp.experts.27.up_proj.weight,16,27,up_proj,0,6,576,672,96,9.624867227802783,13.129208425933436,1.364092419686359,0.049894487163076,0.1244023164770759,6.748348731777654e-05
model.layers.16.mlp.experts.27.up_proj.weight,16,27,up_proj,0,4,384,480,96,9.649164952333635,13.161407836929907,1.3639944909167339,0.047373954348192575,0.12501325860822848,-3.0445282307445254e-05
model.layers.17.mlp.experts.75.gate_proj.weight,17,75,gate_proj,0,4,384,480,96,9.711385309968495,13.24515718452497,1.363879277957301,0.0621131968817417,0.12490389880985749,0.0027039776025026274
model.layers.17.mlp.experts.1.up_proj.weight,17,1,up_proj,0,7,672,768,96,8.061890571686256,10.995437716331736,1.363878313475035,0.003627885987633644,0.1240234146318862,0.0024670068700611836
model.layers.17.mlp.experts.1.up_proj.weight,17,1,up_proj,0,2,192,288,96,8.054384390514041,10.984979952002572,1.3638509685408118,0.0046961130827908775,0.12378760940379573,0.002439661935838
model.layers.16.mlp.experts.39.gate_proj.weight,16,39,gate_proj,0,3,288,384,96,9.35521308692942,12.758269975149023,1.3637604891089188,0.04945752275018774,0.12527638846950756,0.007203853408657368
model.layers.15.mlp.experts.126.gate_proj.weight,15,126,gate_proj,0,3,288,384,96,9.344543627458151,12.742064755501694,1.363583419746708,0.04249964321544465,0.12563886616829453,-0.004502375426074234
model.layers.15.mlp.experts.110.gate_proj.weight,15,110,gate_proj,0,4,384,480,96,9.497230527649231,12.948698495393634,1.36341836261594,0.05617265658130135,0.12444991407016745,-0.0028966148293156913
model.layers.15.mlp.experts.110.gate_proj.weight,15,110,gate_proj,0,2,192,288,96,9.492917281617121,12.94199105417281,1.363331278492731,0.05751766111512018,0.12432101705622008,-0.002983698952524705
